ID;LATITUDE;LONGITUDE;Mun/UF;MUNICIPIO;UF;Valor
3641;-22,83;-42,1;SAO PEDRO DA ALDEIA - RJ;SAO PEDRO DA ALDEIA;RJ;351751,618687231
3642;-21,95;-42,13;SAO SEBASTIAO DO ALTO - RJ;SAO SEBASTIAO DO ALTO;RJ;52538,6639997467
3643;-21,99;-42,91;SAPUCAIA - RJ;SAPUCAIA;RJ;108091,262550088
3644;-22,92;-42,51;SAQUAREMA - RJ;SAQUAREMA;RJ;303904,304140568
3645;-22,74;-43,7;SEROPEDICA - RJ;SEROPEDICA;RJ;383298,762790745
3646;-22,65;-42,39;SILVA JARDIM - RJ;SILVA JARDIM;RJ;127075,610515211
3647;-22,05;-42,67;SUMIDOURO - RJ;SUMIDOURO;RJ;86806,9966537515
3648;-22,73;-42,71;TANGUA - RJ;TANGUA;RJ;148547,887068472
3649;-22,41;-42,96;TERESOPOLIS - RJ;TERESOPOLIS;RJ;750892,842336786
3650;-22,06;-42,06;TRAJANO DE MORAIS - RJ;TRAJANO DE MORAIS;RJ;64110,9003949788
3651;-22,11;-43,2;TRES RIOS - RJ;TRES RIOS;RJ;458442,637590099
3652;-22,24;-43,7;VALENCA - RJ;VALENCA;RJ;378542,742499093
3653;-20,93;-41,86;VARRE-SAI - RJ;VARRE-SAI;RJ;51006,1880562987
3654;-22,4;-43,66;VASSOURAS - RJ;VASSOURAS;RJ;200028,98035257
3655;-22,52;-44,1;VOLTA REDONDA - RJ;VOLTA REDONDA;RJ;1493011,52514326
3656;-6,43;-36,63;ACARI - RN;ACARI;RN;66960,5549240937
3657;-5,57;-36,9;ACU - RN;ACU;RN;308262,523220877
3658;-5,49;-36,5;AFONSO BEZERRA - RN;AFONSO BEZERRA;RN;63798,4907839335
3659;-6,2;-38,29;AGUA NOVA - RN;AGUA NOVA;RN;16315,1646639334
3660;-6,41;-38,01;ALEXANDRIA - RN;ALEXANDRIA;RN;91323,9078295989
3661;-6,15;-37,76;ALMINO AFONSO - RN;ALMINO AFONSO;RN;33896,4483944135
3662;-5,28;-36,76;ALTO DO RODRIGUES - RN;ALTO DO RODRIGUES;RN;56382,8951752027
3663;-5,66;-36,6;ANGICOS - RN;ANGICOS;RN;77344,2231655486
3664;-6,21;-37,9;ANTONIO MARTINS - RN;ANTONIO MARTINS;RN;46423,5811687713
3665;-5,66;-37,79;APODI - RN;APODI;RN;202845,807661035
3666;-4,95;-37,13;AREIA BRANCA - RN;AREIA BRANCA;RN;141713,37850832
3667;-6,19;-35,16;ARES - RN;ARES;RN;75237,6649591491
3668;-5,86;-37,31;AUGUSTO SEVERO - RN;AUGUSTO SEVERO;RN;64533,1958205562
3669;-6,36;-35;BAIA FORMOSA - RN;BAIA FORMOSA;RN;49623,2637231082
3670;-5,08;-37,61;BARAUNA - RN;BARAUNA;RN;118422,398661587
3671;-5,95;-35,92;BARCELONA - RN;BARCELONA;RN;25612,6787656124
3672;-5,69;-35,82;BENTO FERNANDES - RN;BENTO FERNANDES;RN;30659,4957588226
3673;-5,98;-36,41;BODO - RN;BODO;RN;15644,9582621567
3674;-5,98;-35,58;BOM JESUS - RN;BOM JESUS;RN;56957,8524244743
3675;-6,19;-35,35;BREJINHO - RN;BREJINHO;RN;66360,1523888527
3676;-5,09;-35,95;CAICARA DO NORTE - RN;CAICARA DO NORTE;RN;40682,0970020761
3677;-5,76;-35,99;CAICARA DO RIO DO VENTO - RN;CAICARA DO RIO DO VENTO;RN;18200,7095768202
3678;-6,45;-37,09;CAICO - RN;CAICO;RN;318017,278848103
3679;-6,24;-36,18;CAMPO REDONDO - RN;CAMPO REDONDO;RN;64219,0679907008
3680;-6,38;-35,12;CANGUARETAMA - RN;CANGUARETAMA;RN;164405,892785272
3681;-5,79;-37,55;CARAUBAS - RN;CARAUBAS;RN;142449,758145498
3682;-6,55;-36,59;CARNAUBA DOS DANTAS - RN;CARNAUBA DOS DANTAS;RN;39335,1213866799
3683;-5,34;-36,83;CARNAUBAIS - RN;CARNAUBAIS;RN;48909,3159846005
3684;-5,63;-35,42;CEARA-MIRIM - RN;CEARA-MIRIM;RN;370093,98769295
3685;-6,04;-36,34;CERRO CORA - RN;CERRO CORA;RN;64121,5164406649
3686;-6,38;-36,21;CORONEL EZEQUIEL - RN;CORONEL EZEQUIEL;RN;32765,8989101936
3687;-6,26;-38,44;CORONEL JOAO PESSOA - RN;CORONEL JOAO PESSOA;RN;27318,5006170706
3688;-6,41;-36,79;CRUZETA - RN;CRUZETA;RN;49056,84150339
3689;-6,26;-36,51;CURRAIS NOVOS - RN;CURRAIS NOVOS;RN;272296,438645577
3690;-6,09;-38,37;DOUTOR SEVERIANO - RN;DOUTOR SEVERIANO;RN;38178,1334954436
3691;-6,11;-38,3;ENCANTO - RN;ENCANTO;RN;28226,9570274576
3692;-6,94;-36,71;EQUADOR - RN;EQUADOR;RN;34017,6242632173
3693;-6,33;-35,3;ESPIRITO SANTO - RN;ESPIRITO SANTO;RN;58374,6412525295
3694;-5,7;-35,3;EXTREMOZ - RN;EXTREMOZ;RN;118507,962896106
3695;-5,6;-37,68;FELIPE GUERRA - RN;FELIPE GUERRA;RN;38509,6318929807
3696;-5,69;-36,53;FERNANDO PEDROZA - RN;FERNANDO PEDROZA;RN;18173,0255746031
3697;-6,12;-36,81;FLORANIA - RN;FLORANIA;RN;58693,5552007123
3698;-6,07;-38,11;FRANCISCO DANTAS - RN;FRANCISCO DANTAS;RN;19655,1124670115
3699;-6,15;-37,84;FRUTUOSO GOMES - RN;FRUTUOSO GOMES;RN;31443,1632296058
3700;-5,09;-36,27;GALINHOS - RN;GALINHOS;RN;9008,74717553961
3701;-6,26;-35,21;GOIANINHA - RN;GOIANINHA;RN;103582,725635913
3702;-5,45;-37,52;GOVERNADOR DIX-SEPT ROSADO - RN;GOVERNADOR DIX-SEPT ROSADO;RN;68658,7149213047
3703;-4,98;-37,15;GROSSOS - RN;GROSSOS;RN;45451,9344755602
3704;-5,1;-36,32;GUAMARE - RN;GUAMARE;RN;51574,2719698337
3705;-5,82;-35,55;IELMO MARINHO - RN;IELMO MARINHO;RN;62620,2951584782
3706;-5,49;-36,85;IPANGUACU - RN;IPANGUACU;RN;73414,7783763532
3707;-6,81;-37,19;IPUEIRA - RN;IPUEIRA;RN;12484,7718750301
3708;-5,64;-36,87;ITAJA - RN;ITAJA;RN;31985,5509954081
3709;-5,84;-37,99;ITAU - RN;ITAU;RN;36856,5178241437
3710;-6,42;-36,2;JACANA - RN;JACANA;RN;44402,6901496469
3711;-5,35;-36,12;JANDAIRA - RN;JANDAIRA;RN;36136,8498299023
3712;-6,01;-37,4;JANDUIS - RN;JANDUIS;RN;39740,3396552665
3713;-6,15;-35,6;JANUARIO CICCO - RN;JANUARIO CICCO;RN;45685,5411402015
3714;-6,46;-35,94;JAPI - RN;JAPI;RN;41107,0264061606
3715;-5,65;-35,96;JARDIM DE ANGICOS - RN;JARDIM DE ANGICOS;RN;16830,1792966408
3716;-6,37;-37,35;JARDIM DE PIRANHAS - RN;JARDIM DE PIRANHAS;RN;66121,2911568175
3717;-6,58;-36,77;JARDIM DO SERIDO - RN;JARDIM DO SERIDO;RN;72430,6355647013
3718;-5,53;-35,82;JOAO CAMARA - RN;JOAO CAMARA;RN;229194,437152573
3719;-6,27;-37,79;JOAO DIAS - RN;JOAO DIAS;RN;15531,3797060809
3720;-6,31;-38,28;JOSE DA PENHA - RN;JOSE DA PENHA;RN;35776,0958081121
3721;-6,03;-37,02;JUCURUTU - RN;JUCURUTU;RN;104864,598102384
3722;-6,39;-35,59;LAGOA D'ANTA - RN;LAGOA D'ANTA;RN;31863,6516474096
3723;-6,14;-35,43;LAGOA DE PEDRAS - RN;LAGOA DE PEDRAS;RN;40361,1307301644
3724;-6;-35,87;LAGOA DE VELHOS - RN;LAGOA DE VELHOS;RN;14680,617408285
3725;-6,09;-36,46;LAGOA NOVA - RN;LAGOA NOVA;RN;66769,2549394749
3726;-6,13;-35,49;LAGOA SALGADA - RN;LAGOA SALGADA;RN;39951,1463121
3727;-5,7;-36,24;LAJES - RN;LAJES;RN;60207,6722465876
3728;-6,15;-36,11;LAJES PINTADAS - RN;LAJES PINTADAS;RN;26722,6265767264
3729;-6,12;-37,81;LUCRECIA - RN;LUCRECIA;RN;19673,935558746
3730;-6,41;-38,38;LUIS GOMES - RN;LUIS GOMES;RN;60616,2702329008
3731;-5,85;-35,35;MACAIBA - RN;MACAIBA;RN;312597,680770208
3732;-5,11;-36,63;MACAU - RN;MACAU;RN;151113,698004686
3733;-6,4;-38,32;MAJOR SALES - RN;MAJOR SALES;RN;19854,2332435346
3734;-6,29;-38,16;MARCELINO VIEIRA - RN;MARCELINO VIEIRA;RN;48779,4993399852
3735;-6,08;-37,91;MARTINS - RN;MARTINS;RN;51878,3638353966
3736;-5,51;-35,26;MAXARANGUAPE - RN;MAXARANGUAPE;RN;42546,2460222763
3737;-6,07;-37,51;MESSIAS TARGINO - RN;MESSIAS TARGINO;RN;23318,7120371728
3738;-6,48;-35,28;MONTANHAS - RN;MONTANHAS;RN;63491,7994935939
3739;-6,06;-35,33;MONTE ALEGRE - RN;MONTE ALEGRE;RN;109564,272319793
3740;-6,44;-35,78;MONTE DAS GAMELEIRAS - RN;MONTE DAS GAMELEIRAS;RN;16877,4825741751
3741;-5,18;-37,34;MOSSORO - RN;MOSSORO;RN;1389945,47870943
3742;-5,79;-35,2;NATAL - RN;NATAL;RN;656037
3743;-6,09;-35,2;NISIA FLORESTA - RN;NISIA FLORESTA;RN;110474,771418967
3744;-6,47;-35,43;NOVA CRUZ - RN;NOVA CRUZ;RN;212834,016876196
3745;-5,95;-37,7;OLHO-D'AGUA DO BORGES - RN;OLHO-D'AGUA DO BORGES;RN;32310,6130666357
3746;-6,7;-36,94;OURO BRANCO - RN;OURO BRANCO;RN;30577,9954149555
3747;-6,48;-38,31;PARANA - RN;PARANA;RN;21397,6959229649
3748;-5,77;-37,1;PARAU - RN;PARAU;RN;28099,0114320773
3749;-5,22;-35,83;PARAZINHO - RN;PARAZINHO;RN;24911,278720042
3750;-6,68;-36,65;PARELHAS - RN;PARELHAS;RN;122178,985584561
3751;-5,91;-35,26;PARNAMIRIM - RN;PARNAMIRIM;RN;532538,832252704
3752;-6,43;-35,64;PASSA E FICA - RN;PASSA E FICA;RN;43314,667074463
3753;-6,27;-35,37;PASSAGEM - RN;PASSAGEM;RN;15659,2469627706
3754;-6,11;-37,63;PATU - RN;PATU;RN;76883,984640561
3755;-6,11;-38,2;PAU DOS FERROS - RN;PAU DOS FERROS;RN;146179,033465791
3756;-5,15;-35,87;PEDRA GRANDE - RN;PEDRA GRANDE;RN;22902,2046663092
3757;-5,58;-36,1;PEDRA PRETA - RN;PEDRA PRETA;RN;16487,1428326211
3758;-5,52;-36,38;PEDRO AVELINO - RN;PEDRO AVELINO;RN;44786,2043716551
3759;-6,43;-35,22;PEDRO VELHO - RN;PEDRO VELHO;RN;90445,7169642632
3760;-5,26;-36,72;PENDENCIAS - RN;PENDENCIAS;RN;66379,297721288
3761;-6,26;-38,04;PILOES - RN;PILOES;RN;17311,6516436335
3762;-5,62;-35,66;POCO BRANCO - RN;POCO BRANCO;RN;68807,5212255875
3763;-6,02;-37,98;PORTALEGRE - RN;PORTALEGRE;RN;44147,2764364176
3764;-5,06;-36,78;PORTO DO MANGUE - RN;PORTO DO MANGUE;RN;20662,4809244969
3765;-6,1;-35,71;PRESIDENTE JUSCELINO - RN;PRESIDENTE JUSCELINO;RN;39842,2373218441
3766;-5,46;-35,55;PUREZA - RN;PUREZA;RN;39152,860761227
3767;-6,19;-38,22;RAFAEL FERNANDES - RN;RAFAEL FERNANDES;RN;25708,3112901378
3768;-6,07;-37,71;RAFAEL GODEIRO - RN;RAFAEL GODEIRO;RN;19722,5100055477
3769;-5,93;-37,94;RIACHO DA CRUZ - RN;RIACHO DA CRUZ;RN;16019,517037068
3770;-6,26;-38,31;RIACHO DE SANTANA - RN;RIACHO DE SANTANA;RN;26726,7371464919
3771;-5,81;-35,82;RIACHUELO - RN;RIACHUELO;RN;35342,3337012942
3772;-5,27;-35,38;RIO DO FOGO - RN;RIO DO FOGO;RN;56980,7345267546
3773;-5,78;-38,06;RODOLFO FERNANDES - RN;RODOLFO FERNANDES;RN;40139,238025876
3774;-5,88;-35,93;RUY BARBOSA - RN;RUY BARBOSA;RN;23700,1681502561
3775;-6,22;-36,02;SANTA CRUZ - RN;SANTA CRUZ;RN;196432,93813687
3776;-5,84;-35,69;SANTA MARIA - RN;SANTA MARIA;RN;18712,7795931658
3777;-5,95;-36,65;SANTANA DO MATOS - RN;SANTANA DO MATOS;RN;81597,0014994261
3778;-6,77;-36,73;SANTANA DO SERIDO - RN;SANTANA DO SERIDO;RN;14353,9505949588
3779;-6,31;-35,47;SANTO ANTONIO - RN;SANTO ANTONIO;RN;136357,163702754
3780;-5,07;-36,06;SAO BENTO DO NORTE - RN;SAO BENTO DO NORTE;RN;23531,6657146659
3781;-6,34;-36,08;SAO BENTO DO TRAIRI - RN;SAO BENTO DO TRAIRI;RN;20691,5585051678
3782;-6,37;-37,18;SAO FERNANDO - RN;SAO FERNANDO;RN;21099,7071563617
3783;-5,97;-38,15;SAO FRANCISCO DO OESTE - RN;SAO FRANCISCO DO OESTE;RN;22441,0280002086
3784;-5,79;-35,32;SAO GONCALO DO AMARANTE - RN;SAO GONCALO DO AMARANTE;RN;374039,662183439
3785;-6,71;-37,2;SAO JOAO DO SABUGI - RN;SAO JOAO DO SABUGI;RN;35952,7360022475
3786;-6,07;-35,23;SAO JOSE DE MIPIBU - RN;SAO JOSE DE MIPIBU;RN;195681,924598668
3787;-6,31;-35,71;SAO JOSE DO CAMPESTRE - RN;SAO JOSE DO CAMPESTRE;RN;75358,7550443655
3788;-6,44;-36,87;SAO JOSE DO SERIDO - RN;SAO JOSE DO SERIDO;RN;23626,4007473797
3789;-6,21;-38,49;SAO MIGUEL - RN;SAO MIGUEL;RN;114973,074643388
3790;-5,12;-35,63;SAO MIGUEL DE TOUROS - RN;SAO MIGUEL DE TOUROS;RN;37510,5108509036
3791;-5,89;-35,76;SAO PAULO DO POTENGI - RN;SAO PAULO DO POTENGI;RN;76466,9521667501
3792;-5,89;-35,63;SAO PEDRO - RN;SAO PEDRO;RN;41703,9211454605
3793;-5,79;-36,92;SAO RAFAEL - RN;SAO RAFAEL;RN;50610,4426093031
3794;-5,97;-36,07;SAO TOME - RN;SAO TOME;RN;77088,842083779
3795;-6,21;-36,68;SAO VICENTE - RN;SAO VICENTE;RN;30873,3664665761
3796;-6,03;-35,69;SENADOR ELOI DE SOUZA - RN;SENADOR ELOI DE SOUZA;RN;28726,8137584541
3797;-6,16;-35,12;SENADOR GEORGINO AVELINO - RN;SENADOR GEORGINO AVELINO;RN;18147,903206393
3798;-6,41;-35,7;SERRA DE SAO BENTO - RN;SERRA DE SAO BENTO;RN;32717,4427879773
3799;-5,17;-37,02;SERRA DO MEL - RN;SERRA DO MEL;RN;45357,5390514434
3800;-6,66;-37,39;SERRA NEGRA DO NORTE - RN;SERRA NEGRA DO NORTE;RN;51693,1078559557
3801;-6,27;-35,49;SERRINHA - RN;SERRINHA;RN;43787,6658753801
3802;-6,11;-37,95;SERRINHA DOS PINTOS - RN;SERRINHA DOS PINTOS;RN;26662,1693388793
3803;-5,77;-37,95;SEVERIANO MELO - RN;SEVERIANO MELO;RN;68214,8167508317
3804;-6,1;-35,91;SITIO NOVO - RN;SITIO NOVO;RN;31268,1554163938
3805;-5,93;-38,04;TABOLEIRO GRANDE - RN;TABOLEIRO GRANDE;RN;14410,7130071714
3806;-5,62;-35,59;TAIPU - RN;TAIPU;RN;70610,013742337
3807;-6,19;-35,8;TANGARA - RN;TANGARA;RN;74872,91308858
3808;-6,46;-38,18;TENENTE ANANIAS - RN;TENENTE ANANIAS;RN;55857,4166876487
3809;-6,14;-36,71;TENENTE LAURENTINO CRUZ - RN;TENENTE LAURENTINO CRUZ;RN;23124,461668041
3810;-4,83;-37,25;TIBAU - RN;TIBAU;RN;12983,4233355531
3811;-6,18;-35,09;TIBAU DO SUL - RN;TIBAU DO SUL;RN;36513,0680487883
3812;-6,46;-37,27;TIMBAUBA DOS BATISTAS - RN;TIMBAUBA DOS BATISTAS;RN;14071,5400866191
3813;-5,19;-35,46;TOUROS - RN;TOUROS;RN;145390,157921324
3814;-5,86;-37,18;TRIUNFO POTIGUAR - RN;TRIUNFO POTIGUAR;RN;23563,4956464353
3815;-5,99;-37,81;UMARIZAL - RN;UMARIZAL;RN;67220,1943077619
3816;-5,64;-37,25;UPANEMA - RN;UPANEMA;RN;66688,9542597616
3817;-6,34;-35,37;VARZEA - RN;VARZEA;RN;55966,0992421751
3818;-6,32;-38,48;VENHA-VER - RN;VENHA-VER;RN;18018,329493543
3819;-6,04;-35,42;VERA CRUZ - RN;VERA CRUZ;RN;62667,6240622984
3820;-5,99;-37,94;VICOSA - RN;VICOSA;RN;9704,57584517689
3821;-6,31;-35,07;VILA FLOR - RN;VILA FLOR;RN;15226,2002169441
3822;-11,94;-61,9;ALTA FLORESTA D'OESTE - RO;ALTA FLORESTA D'OESTE;RO;167710,899347259
3823;-12,12;-61,85;ALTO ALEGRE DO PARECIS - RO;ALTO ALEGRE DO PARECIS;RO;62930,753091607
3824;-9,71;-63,32;ALTO PARAISO - RO;ALTO PARAISO;RO;66368,2273753292
3825;-11,4;-62,38;ALVORADA D'OESTE - RO;ALVORADA D'OESTE;RO;124380,147746257
3826;-9,91;-63,04;ARIQUEMES - RO;ARIQUEMES;RO;455177,835945527
3827;-10,21;-63,82;BURITIS - RO;BURITIS;RO;60026,8565384912
3828;-13,49;-60,55;CABIXI - RO;CABIXI;RO;47932,0350692217
3829;-10,34;-62,89;CACAULANDIA - RO;CACAULANDIA;RO;33055,1218279788
3830;-11,43;-61,44;CACOAL - RO;CACOAL;RO;510280,322107238
3831;-10,59;-63,61;CAMPO NOVO DE RONDONIA - RO;CAMPO NOVO DE RONDONIA;RO;37906,8912995499
3832;-8,81;-63,69;CANDEIAS DO JAMARI - RO;CANDEIAS DO JAMARI;RO;73058,9042430305
3833;-11,41;-61,95;CASTANHEIRAS - RO;CASTANHEIRAS;RO;27547,4207401452
3834;-13,18;-60,81;CEREJEIRAS - RO;CEREJEIRAS;RO;120077,581298365
3835;-12,55;-60,9;CHUPINGUAIA - RO;CHUPINGUAIA;RO;26177,639617575
3836;-13,11;-60,54;COLORADO DO OESTE - RO;COLORADO DO OESTE;RO;159667,548183966
3837;-12,96;-60,88;CORUMBIARA - RO;CORUMBIARA;RO;67283,5186321838
3838;-12,44;-64,22;COSTA MARQUES - RO;COSTA MARQUES;RO;53228,1232321263
3839;-9,36;-62,58;CUJUBIM - RO;CUJUBIM;RO;23626,4853832782
3840;-11,52;-61,01;ESPIGAO D'OESTE - RO;ESPIGAO D'OESTE;RO;163728,469637531
3841;-10,52;-62,64;GOVERNADOR JORGE TEIXEIRA - RO;GOVERNADOR JORGE TEIXEIRA;RO;64378,2935123037
3842;-10,78;-65,33;GUAJARA-MIRIM - RO;GUAJARA-MIRIM;RO;227054,942226925
3843;-9,2;-63,18;JAMARI - RO;JAMARI;RO;32391,5246090861
3844;-10,43;-62,46;JARU - RO;JARU;RO;323822,722608098
3845;-10,88;-61,94;JI-PARANA - RO;JI-PARANA;RO;588707,695364239
3846;-9,44;-61,98;MACHADINHO D'OESTE - RO;MACHADINHO D'OESTE;RO;159442,763345959
3847;-11,07;-61,51;MINISTRO ANDREAZZA - RO;MINISTRO ANDREAZZA;RO;67129,4603185477
3848;-11,03;-62,67;MIRANTE DA SERRA - RO;MIRANTE DA SERRA;RO;86071,6692416758
3849;-10,29;-63,32;MONTE NEGRO - RO;MONTE NEGRO;RO;59905,6988634902
3850;-11,71;-62,26;NOVA BRASILANDIA D'OESTE - RO;NOVA BRASILANDIA D'OESTE;RO;94983,4050660295
3851;-10,41;-65,33;NOVA MAMORE - RO;NOVA MAMORE;RO;94418,2439915857
3852;-10,9;-62,56;NOVA UNIAO - RO;NOVA UNIAO;RO;42087,6199804853
3853;-11,69;-61,99;NOVO HORIZONTE DO OESTE - RO;NOVO HORIZONTE DO OESTE;RO;66729,152254508
3854;-10,71;-62,24;OURO PRETO DO OESTE - RO;OURO PRETO DO OESTE;RO;273041,065164239
3855;-12,19;-61,6;PARECIS - RO;PARECIS;RO;27202,0573757161
3856;-11,67;-61,19;PIMENTA BUENO - RO;PIMENTA BUENO;RO;211819,646481147
3857;-13,48;-61,04;PIMENTEIRAS DO OESTE - RO;PIMENTEIRAS DO OESTE;RO;14480,9440093869
3858;-8,76;-63,9;PORTO VELHO - RO;PORTO VELHO;RO;2035029,65326225
3859;-11,17;-61,9;PRESIDENTE MEDICI - RO;PRESIDENTE MEDICI;RO;180894,14812324
3860;-11,81;-61,32;PRIMAVERA DE RONDONIA - RO;PRIMAVERA DE RONDONIA;RO;26814,6888953971
3861;-9,7;-62,9;RIO CRESPO - RO;RIO CRESPO;RO;27039,1735953569
3862;-11,67;-61,78;ROLIM DE MOURA - RO;ROLIM DE MOURA;RO;286440,132311084
3863;-11,87;-61,78;SANTA LUZIA D'OESTE - RO;SANTA LUZIA D'OESTE;RO;68369,9403753746
3864;-11,9;-61,5;SAO FELIPE D'OESTE - RO;SAO FELIPE D'OESTE;RO;43683,5181304491
3865;-12,05;-63,56;SAO FRANCISCO DO GUAPORE - RO;SAO FRANCISCO DO GUAPORE;RO;42646,7646189591
3866;-11,68;-62,68;SAO MIGUEL DO GUAPORE - RO;SAO MIGUEL DO GUAPORE;RO;119512,861680359
3867;-11,79;-63,03;SERINGUEIRAS - RO;SERINGUEIRAS;RO;55871,6245405345
3868;-10,91;-62,24;TEIXEIROPOLIS - RO;TEIXEIROPOLIS;RO;34555,7994362808
3869;-10,23;-62,35;THEOBROMA - RO;THEOBROMA;RO;55294,4385561109
3870;-11,14;-62,36;URUPA - RO;URUPA;RO;97337,7776551529
3871;-9,86;-62,18;VALE DO ANARI - RO;VALE DO ANARI;RO;35592,6317686137
3872;-10,44;-62,13;VALE DO PARAISO - RO;VALE DO PARAISO;RO;57744,9544732049
3873;-12,74;-60,14;VILHENA - RO;VILHENA;RO;285622,887916298
3874;2,89;-61,49;ALTO ALEGRE - RR;ALTO ALEGRE;RR;92565,8358908956
3875;3,65;-61,37;AMAJARI - RR;AMAJARI;RR;31231,8128742308
3876;2,82;-60,67;BOA VISTA - RR;BOA VISTA;RR;1016892,53785187
3877;3,36;-59,83;BONFIM - RR;BONFIM;RR;36816,7679028183
3878;2,61;-60,59;CANTA - RR;CANTA;RR;52075,3830622918
3879;1,81;-61,12;CARACARAI - RR;CARACARAI;RR;64892,5900603203
3880;0,88;-59,69;CAROEBE - RR;CAROEBE;RR;33422,6681083205
3881;2,18;-61,04;IRACEMA - RR;IRACEMA;RR;17402,0862101834
3882;2,43;-60,9;MUCAJAI - RR;MUCAJAI;RR;68419,6092862353
3883;3,88;-59,62;NORMANDIA - RR;NORMANDIA;RR;44110,0834228137
3884;4,43;-61,14;PACARAIMA - RR;PACARAIMA;RR;37607,4373269812
3885;0,94;-60,41;RORAINOPOLIS - RR;RORAINOPOLIS;RR;47168,313955624
3886;0,95;-59,91;SAO JOAO DA BALIZA - RR;SAO JOAO DA BALIZA;RR;28136,5489570196
3887;1;-60,15;SAO LUIZ - RR;SAO LUIZ;RR;30334,0831252766
3888;4,59;-60,16;UIRAMUTA - RR;UIRAMUTA;RR;29424,817944452
3889;-28,17;-52,03;AGUA SANTA - RS;AGUA SANTA;RS;27603,6534533944
3890;-29,64;-53,24;AGUDO - RS;AGUDO;RS;111338,041142452
3891;-28,23;-53,77;AJURICABA - RS;AJURICABA;RS;48653,909425456
3892;-27,65;-54,76;ALECRIM - RS;ALECRIM;RS;60182,2697117406
3893;-29,78;-55,79;ALEGRETE - RS;ALEGRETE;RS;522841,681085648
3894;-27,82;-54,05;ALEGRIA - RS;ALEGRIA;RS;35766,8366140377
3895;-27,24;-53,03;ALPESTRE - RS;ALPESTRE;RS;73155,3635764842
3896;-28,77;-52,99;ALTO ALEGRE - RS;ALTO ALEGRE;RS;13791,0269483133
3897;-29,39;-51,31;ALTO FELIZ - RS;ALTO FELIZ;RS;15259,6340478171
3898;-29,99;-51,08;ALVORADA - RS;ALVORADA;RS;1078576,59794827
3899;-30,87;-52,25;AMARAL FERRADOR - RS;AMARAL FERRADOR;RS;34836,5579558877
3900;-27,36;-53,18;AMETISTA DO SUL - RS;AMETISTA DO SUL;RS;41478,5392715554
3901;-28,63;-51,57;ANDRE DA ROCHA - RS;ANDRE DA ROCHA;RS;7307,57242260647
3902;-28,97;-52;ANTA GORDA - RS;ANTA GORDA;RS;41195,3230405555
3903;-28,85;-51,28;ANTONIO PRADO - RS;ANTONIO PRADO;RS;72484,4446399114
3904;-30,91;-51,49;ARAMBARE - RS;ARAMBARE;RS;21083,7652073687
3905;-29,61;-50,92;ARARICA - RS;ARARICA;RS;23363,4804550553
3906;-27,39;-52,3;ARATIBA - RS;ARATIBA;RS;47165,4493686445
3907;-29,4;-51,94;ARROIO DO MEIO - RS;ARROIO DO MEIO;RS;97410,4924615338
3908;-29,55;-49,88;ARROIO DO SAL - RS;ARROIO DO SAL;RS;26630,8692663115
3909;-29,33;-53,09;ARROIO DO TIGRE - RS;ARROIO DO TIGRE;RS;81905,8020641783
3910;-30,07;-51,72;ARROIO DOS RATOS - RS;ARROIO DOS RATOS;RS;87094,3843880951
3911;-32,23;-53,08;ARROIO GRANDE - RS;ARROIO GRANDE;RS;127451,374741034
3912;-28,87;-52,17;ARVOREZINHA - RS;ARVOREZINHA;RS;69957,9823947959
3913;-28,51;-53,99;AUGUSTO PESTANA - RS;AUGUSTO PESTANA;RS;55003,4262718367
3914;-27,69;-52,04;AUREA - RS;AUREA;RS;25772,6764446052
3915;-31,33;-54,1;BAGE - RS;BAGE;RS;707117,593470575
3916;-30,24;-50,23;BALNEARIO PINHAL - RS;BALNEARIO PINHAL;RS;29866,9187582465
3917;-29,37;-51,49;BARAO - RS;BARAO;RS;33354,859952228
3918;-27,62;-52,38;BARAO DE COTEGIPE - RS;BARAO DE COTEGIPE;RS;46198,7597749119
3919;-30,38;-51,73;BARAO DO TRIUNFO - RS;BARAO DO TRIUNFO;RS;39474,5359910801
3920;-27,19;-53,71;BARRA DO GUARITA - RS;BARRA DO GUARITA;RS;23464,679794335
3921;-30,2;-57,55;BARRA DO QUARAI - RS;BARRA DO QUARAI;RS;22757,416647375
3922;-30,29;-51,3;BARRA DO RIBEIRO - RS;BARRA DO RIBEIRO;RS;73068,6037431649
3923;-27,4;-52,41;BARRA DO RIO AZUL - RS;BARRA DO RIO AZUL;RS;16429,8489270078
3924;-27,92;-53,03;BARRA FUNDA - RS;BARRA FUNDA;RS;13461,2969785755
3925;-27,67;-51,46;BARRACAO - RS;BARRACAO;RS;36244,6921801611
3926;-29,09;-52,58;BARROS CASSAL - RS;BARROS CASSAL;RS;78284,2544348671
3927;-27,51;-52,59;BENJAMIN CONSTANT DO SUL - RS;BENJAMIN CONSTANT DO SUL;RS;18027,8378990175
3928;-29,17;-51,51;BENTO GONCALVES - RS;BENTO GONCALVES;RS;544987,178646912
3929;-27,66;-53,31;BOA VISTA DAS MISSOES - RS;BOA VISTA DAS MISSOES;RS;12572,0210039374
3930;-27,66;-54,11;BOA VISTA DO BURICA - RS;BOA VISTA DO BURICA;RS;42443,4699561852
3931;-29,35;-51,67;BOA VISTA DO SUL - RS;BOA VISTA DO SUL;RS;19997,0939230557
3932;-28,66;-50,41;BOM JESUS - RS;BOM JESUS;RS;83560,1476049853
